title,description,timestamp,concat,relevance,score
Trump Wants Private Equity and Crypto Accessible in 401(k)s. There Are Risks.,Alternative investments could appear on some 401(k) menus in the year ahead. Here’s what that means for investors.,"time.struct_time(tm_year=2026, tm_mon=4, tm_mday=23, tm_hour=18, tm_min=15, tm_sec=54, tm_wday=3, tm_yday=113, tm_isdst=0)",Trump Wants Private Equity and Crypto Accessible in 401(k)s. There Are Risks. | Alternative investments could appear on some 401(k) menus in the year ahead. Here’s what that means for investors.,-1,0.9792177081108093
Baggage Fees Are Up. Here’s How to Avoid Them.,"Airline passengers are feeling the pain in rising fees, as the war in Iran weighs on the price of jet fuel. Loyalty programs and certain credit cards can help ease the burden.","time.struct_time(tm_year=2026, tm_mon=4, tm_mday=21, tm_hour=9, tm_min=1, tm_sec=48, tm_wday=1, tm_yday=111, tm_isdst=0)","Baggage Fees Are Up. Here’s How to Avoid Them. | Airline passengers are feeling the pain in rising fees, as the war in Iran weighs on the price of jet fuel. Loyalty programs and certain credit cards can help ease the burden.",-1,0.48610880970954895
You Have Some Options for Dealing With Rising Property Taxes,"The average bill rose 3 percent last year, in part because of higher tax rates. There are ways to try to reduce what you owe, experts say.","time.struct_time(tm_year=2026, tm_mon=4, tm_mday=17, tm_hour=13, tm_min=0, tm_sec=6, tm_wday=4, tm_yday=107, tm_isdst=0)","You Have Some Options for Dealing With Rising Property Taxes | The average bill rose 3 percent last year, in part because of higher tax rates. There are ways to try to reduce what you owe, experts say.",-1,0.2869226336479187
Notable Researchers Join $4 Billion Effort to Build Self-Improving A.I.,"Recursive Superintelligence, founded by former Google, Meta and OpenAI researchers, is part of a growing effort to automate the creation of artificial intelligence.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=18, tm_min=14, tm_sec=30, tm_wday=2, tm_yday=133, tm_isdst=0)","Notable Researchers Join $4 Billion Effort to Build Self-Improving A.I. | Recursive Superintelligence, founded by former Google, Meta and OpenAI researchers, is part of a growing effort to automate the creation of artificial intelligence.",-1,0.13350766897201538
Anthropic in Talks to Raise Funding at a $950 Billion Valuation,"The start-up, which recently released a powerful A.I. model called Mythos and is separately battling with the Pentagon, was previously valued at $380 billion.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=23, tm_min=40, tm_sec=35, tm_wday=1, tm_yday=132, tm_isdst=0)","Anthropic in Talks to Raise Funding at a $950 Billion Valuation | The start-up, which recently released a powerful A.I. model called Mythos and is separately battling with the Pentagon, was previously valued at $380 billion.",-1,0.9329337477684021
Musk Lawyer’s Question for Sam Altman on the Stand: Are You Trustworthy?,"Mr. Altman, the C.E.O. of OpenAI, said on Tuesday that he worried Elon Musk wanted control of the A.I. lab.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=23, tm_min=9, tm_sec=39, tm_wday=1, tm_yday=132, tm_isdst=0)","Musk Lawyer’s Question for Sam Altman on the Stand: Are You Trustworthy? | Mr. Altman, the C.E.O. of OpenAI, said on Tuesday that he worried Elon Musk wanted control of the A.I. lab.",-1,0.9797673225402832
This is Sam Altman’s first time testifying in court.,The chief executive,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=17, tm_min=8, tm_sec=58, tm_wday=1, tm_yday=132, tm_isdst=0)",This is Sam Altman’s first time testifying in court. | The chief executive,-1,0.9029611349105835
Is Anthropic’s Claude Mythos Really a Cybersecurity Risk?,Anthropic said that Claude Mythos was too dangerous to release to the public. That claim has reopened an old debate over cybersecurity.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=16, tm_min=1, tm_sec=26, tm_wday=1, tm_yday=132, tm_isdst=0)",Is Anthropic’s Claude Mythos Really a Cybersecurity Risk? | Anthropic said that Claude Mythos was too dangerous to release to the public. That claim has reopened an old debate over cybersecurity.,-1,0.9340824484825134
A.I. and Humans Battle It Out in a Cybersecurity Showdown,"Experts and college students used A.I. agents to try to break into and defend computer networks in a national competition. The agents did all right on their own, too.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=16, tm_min=0, tm_sec=44, tm_wday=1, tm_yday=132, tm_isdst=0)","A.I. and Humans Battle It Out in a Cybersecurity Showdown | Experts and college students used A.I. agents to try to break into and defend computer networks in a national competition. The agents did all right on their own, too.",-1,0.02397826500236988
Start-Up Raises $1.3 Billion for an A.I. ‘Grid’,"As tech giants dominate the hardware needed to build artificial intelligence, Amp hopes to create an alternative.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=14, tm_min=24, tm_sec=56, tm_wday=1, tm_yday=132, tm_isdst=0)","Start-Up Raises $1.3 Billion for an A.I. ‘Grid’ | As tech giants dominate the hardware needed to build artificial intelligence, Amp hopes to create an alternative.",1,0.19622254371643066
Wrongful Death Lawsuits Against OpenAI Test a New Strategy,The cases seek to use consumer product safety laws to rein in chatbot companies.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=11, tm_min=53, tm_sec=54, tm_wday=1, tm_yday=132, tm_isdst=0)",Wrongful Death Lawsuits Against OpenAI Test a New Strategy | The cases seek to use consumer product safety laws to rein in chatbot companies.,-1,0.5476953983306885
Instructure Strikes Deal for Hackers for Return of Canvas Data,"Instructure, which provides Canvas software to thousands of schools and universities around the world, did not say what it had given the hackers in exchange for the stolen data.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=1, tm_min=21, tm_sec=59, tm_wday=2, tm_yday=133, tm_isdst=0)","Instructure Strikes Deal for Hackers for Return of Canvas Data | Instructure, which provides Canvas software to thousands of schools and universities around the world, did not say what it had given the hackers in exchange for the stolen data.",-1,0.6036652326583862
"Microsoft’s C.E.O. Intervened When OpenAI Fired Sam Altman, Musk’s Lawyer Claims",Elon Musk’s lawyer argued that Microsoft’s Satya Nadella played a role in getting Mr. Altman his job back at OpenAI when he was briefly fired in 2023.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=12, tm_hour=0, tm_min=25, tm_sec=6, tm_wday=1, tm_yday=132, tm_isdst=0)","Microsoft’s C.E.O. Intervened When OpenAI Fired Sam Altman, Musk’s Lawyer Claims | Elon Musk’s lawyer argued that Microsoft’s Satya Nadella played a role in getting Mr. Altman his job back at OpenAI when he was briefly fired in 2023.",1,0.8232114315032959
Google Says Criminal Hackers Used A.I. to Find a Major Software Flaw,"The company said that it had identified, for the first time, hackers using artificial intelligence to discover an unknown bug. The attempted attack represents “a taste of what’s to come,” one expert said.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=11, tm_hour=13, tm_min=0, tm_sec=7, tm_wday=0, tm_yday=131, tm_isdst=0)","Google Says Criminal Hackers Used A.I. to Find a Major Software Flaw | The company said that it had identified, for the first time, hackers using artificial intelligence to discover an unknown bug. The attempted attack represents “a taste of what’s to come,” one expert said.",1,0.9747229218482971
Can the U.S. Rein in Prediction Markets? + Joanna Stern on Her Year of A.I. Experiments + Our Producer Goes to Attention School,“It seems every other day I am reading a story about a massive insider trading scandal.”,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=17, tm_sec=26, tm_wday=0, tm_yday=131, tm_isdst=0)",Can the U.S. Rein in Prediction Markets? + Joanna Stern on Her Year of A.I. Experiments + Our Producer Goes to Attention School | “It seems every other day I am reading a story about a massive insider trading scandal.”,-1,0.7151817679405212
The Hopelessness of ‘The Audacity’,"In AMC’s merciless satire, the tech lords are extracting all they can from the business (and us) before everything goes to hell.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=8, tm_hour=14, tm_min=53, tm_sec=26, tm_wday=4, tm_yday=128, tm_isdst=0)","The Hopelessness of ‘The Audacity’ | In AMC’s merciless satire, the tech lords are extracting all they can from the business (and us) before everything goes to hell.",-1,0.9629018306732178
Five Ways A.I. Search Beats an Old-School Google Search,"Google’s A.I. search technology is far from perfect (don’t count on it for celebrity news), but it excels at tasks like picking out groceries and detecting scams.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=7, tm_hour=9, tm_min=3, tm_sec=6, tm_wday=3, tm_yday=127, tm_isdst=0)","Five Ways A.I. Search Beats an Old-School Google Search | Google’s A.I. search technology is far from perfect (don’t count on it for celebrity news), but it excels at tasks like picking out groceries and detecting scams.",1,0.08470939099788666
Elon Musk’s Confidante Shivon Zilis Is Cast as His Inside Source at OpenAI,Shivon Zilis worked closely with Elon Musk while she was on OpenAI’s board. Her ties to the world’s richest man were detailed in a landmark trial on Wednesday.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=6, tm_hour=23, tm_min=50, tm_sec=25, tm_wday=2, tm_yday=126, tm_isdst=0)",Elon Musk’s Confidante Shivon Zilis Is Cast as His Inside Source at OpenAI | Shivon Zilis worked closely with Elon Musk while she was on OpenAI’s board. Her ties to the world’s richest man were detailed in a landmark trial on Wednesday.,-1,0.6208133697509766
Meditating or Rebooting? A Robot Buddhist Monk Comes to South Korea.,"Gabi, the newest monk at a temple in Seoul that is looking to spread Buddhism, vowed to not overcharge as it seeks enlightenment.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=7, tm_hour=9, tm_min=24, tm_sec=59, tm_wday=3, tm_yday=127, tm_isdst=0)","Meditating or Rebooting? A Robot Buddhist Monk Comes to South Korea. | Gabi, the newest monk at a temple in Seoul that is looking to spread Buddhism, vowed to not overcharge as it seeks enlightenment.",-1,0.06329681724309921
We Joined a Taiwan Coast Guard Mission on the Front Line Against China,Watch WSJ’s exclusive access to a Taiwanese Coast Guard patrol as it counters China’s ‘gray zone’ pressure in the Taiwan Strait.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=15, tm_min=50, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)",We Joined a Taiwan Coast Guard Mission on the Front Line Against China | Watch WSJ’s exclusive access to a Taiwanese Coast Guard patrol as it counters China’s ‘gray zone’ pressure in the Taiwan Strait.,1,0.5320904850959778
Gulf Countries Tout Operations Targeting Alleged Iranian Sabotage Networks,"Governments across the Middle East are touting successes in disrupting infiltrators they say have links to Iran, after the war between the U.S. and Iran sparked fears of a wave of terrorist attacks.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=15, tm_min=44, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)","Gulf Countries Tout Operations Targeting Alleged Iranian Sabotage Networks | Governments across the Middle East are touting successes in disrupting infiltrators they say have links to Iran, after the war between the U.S. and Iran sparked fears of a wave of terrorist attacks.",-1,0.7899024486541748
Shots Fired in Standoff Over Philippine Senator’s Arrest Warrant on Drug-War Charges,"The incident followed the attempted entry of several armed men, the country’s interior minister said, after the senator had asked supporters to prevent his arrest.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=15, tm_min=24, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)","Shots Fired in Standoff Over Philippine Senator’s Arrest Warrant on Drug-War Charges | The incident followed the attempted entry of several armed men, the country’s interior minister said, after the senator had asked supporters to prevent his arrest.",-1,0.9685398936271667
What Trump and Xi Want to Achieve at Their High-Stakes Summit,The president arrives in Beijing for a two-day meeting with the Chinese leader.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=12, tm_min=24, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)",What Trump and Xi Want to Achieve at Their High-Stakes Summit | The president arrives in Beijing for a two-day meeting with the Chinese leader.,-1,0.8791434168815613
