title,description,timestamp,concat,relevant,score
European Stocks Gain as Traders Watch US-China Talks; Burberry,"European stocks advanced for a second straight day, as index heavyweight ASML Holding NV climbed 3% on the back of better-than-expected results from Cisco Systems Inc in the US.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=7, tm_min=28, tm_sec=58, tm_wday=3, tm_yday=134, tm_isdst=0)","European Stocks Gain as Traders Watch US-China Talks; Burberry | European stocks advanced for a second straight day, as index heavyweight ASML Holding NV climbed 3% on the back of better-than-expected results from Cisco Systems Inc in the US.",1,0.318909227848053
Boeing Falls After Trump Unveils Smaller China Aircraft Order,"China agreed to buy 200 Boeing Co. planes, President Donald Trump said, in a multibillion-dollar deal that would mark the nation’s first purchase of US-made commercial jets in nearly a decade.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=15, tm_min=59, tm_sec=44, tm_wday=3, tm_yday=134, tm_isdst=0)","Boeing Falls After Trump Unveils Smaller China Aircraft Order | China agreed to buy 200 Boeing Co. planes, President Donald Trump said, in a multibillion-dollar deal that would mark the nation’s first purchase of US-made commercial jets in nearly a decade.",1,0.905656635761261
"Bob Diamond on UK Political Turmoil, Tokenization and Crypto Bill","Bob Diamond, founding partner and CEO of Atlas Merchant Capital, discusses the emerging trend of tokenized real-world assets. Speaking with Bloomberg's Caroline Hyde on ""Bloomberg Markets,"" Diamond also comments on the recent UK political turmoil, the outlook for Middle East markets and the Senate Banking Committee advancing the so-called Clarity Act that would establish the CFTC as the primary regulator for large parts of the crypto industry. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=17, tm_min=29, tm_sec=30, tm_wday=3, tm_yday=134, tm_isdst=0)","Bob Diamond on UK Political Turmoil, Tokenization and Crypto Bill | Bob Diamond, founding partner and CEO of Atlas Merchant Capital, discusses the emerging trend of tokenized real-world assets. Speaking with Bloomberg's Caroline Hyde on ""Bloomberg Markets,"" Diamond also comments on the recent UK political turmoil, the outlook for Middle East markets and the Senate Banking Committee advancing the so-called Clarity Act that would establish the CFTC as the primary regulator for large parts of the crypto industry. (Source: Bloomberg)",1,0.6987407803535461
Xi Warns Trump About Taiwan,"Xi Jinping warned Donald Trump that Taiwan could lead to ""clashes"" between the superpowers, calling it a ""highly dangerous situation"" for the world's biggest economies. Michelle Giuda, CEO of the Krach Institute for Tech Diplomacy at Purdue, joins Ed Ludlow on ""Bloomberg Tech"" to discuss what this means for the US tech sector and what else transpired from the meeting between the two leaders. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=18, tm_min=26, tm_sec=17, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi Warns Trump About Taiwan | Xi Jinping warned Donald Trump that Taiwan could lead to ""clashes"" between the superpowers, calling it a ""highly dangerous situation"" for the world's biggest economies. Michelle Giuda, CEO of the Krach Institute for Tech Diplomacy at Purdue, joins Ed Ludlow on ""Bloomberg Tech"" to discuss what this means for the US tech sector and what else transpired from the meeting between the two leaders. (Source: Bloomberg)",1,0.8908651471138
"Ericsson CEO: To Compete With China, You Need to Lead on Technology","Ericsson CEO Borje Ekholm discusses the company's China exposure, both from a consumer and supply chain perspective, and what he makes of the relationship between the US and China following the meeting between President Donald Trump and China's Xi Jinping in Beijing. Live from the sidelines of the Spark Summit in California, he joins Caroline Hyde on ""Bloomberg Tech."" (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=18, tm_min=6, tm_sec=35, tm_wday=3, tm_yday=134, tm_isdst=0)","Ericsson CEO: To Compete With China, You Need to Lead on Technology | Ericsson CEO Borje Ekholm discusses the company's China exposure, both from a consumer and supply chain perspective, and what he makes of the relationship between the US and China following the meeting between President Donald Trump and China's Xi Jinping in Beijing. Live from the sidelines of the Spark Summit in California, he joins Caroline Hyde on ""Bloomberg Tech."" (Source: Bloomberg)",1,0.45489588379859924
AI Chipmaker Cerebras Systems Surges 81% in Trading Debut,"Cerebras Systems Inc. shares jumped 81% in its trading debut on the Nasdaq, after the artificial intelligence chipmaker and data center firm raised $5.55 billion in the year’s largest initial public offering. Bloomberg's Norah Mulinda is tracking the action for us.  (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=17, tm_min=52, tm_sec=6, tm_wday=3, tm_yday=134, tm_isdst=0)","AI Chipmaker Cerebras Systems Surges 81% in Trading Debut | Cerebras Systems Inc. shares jumped 81% in its trading debut on the Nasdaq, after the artificial intelligence chipmaker and data center firm raised $5.55 billion in the year’s largest initial public offering. Bloomberg's Norah Mulinda is tracking the action for us.  (Source: Bloomberg)",1,0.45294424891471863
Ford Soars 25% in Two Days as AI Mania Spreads to Old Economy,Ford Motor Co. became the latest old economy manufacturing company to be swept up in the hype around artificial intelligence after the 122-year-old automaker’s pivot toward energy storage sent its stock surging.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=14, tm_min=31, tm_sec=38, tm_wday=3, tm_yday=134, tm_isdst=0)",Ford Soars 25% in Two Days as AI Mania Spreads to Old Economy | Ford Motor Co. became the latest old economy manufacturing company to be swept up in the hype around artificial intelligence after the 122-year-old automaker’s pivot toward energy storage sent its stock surging.,1,0.7754029035568237
Morgan Stanley Hires Sam Jackson for Building Products Deals,"Morgan Stanley has poached Sam Jackson from rival investment bank Jefferies Financial Group Inc. to lead its coverage of the building products sector amid a flurry of dealmaking activity in the space, according to people familiar with the situation.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=18, tm_min=2, tm_sec=38, tm_wday=3, tm_yday=134, tm_isdst=0)","Morgan Stanley Hires Sam Jackson for Building Products Deals | Morgan Stanley has poached Sam Jackson from rival investment bank Jefferies Financial Group Inc. to lead its coverage of the building products sector amid a flurry of dealmaking activity in the space, according to people familiar with the situation.",1,0.38078776001930237
Bloomberg Tech: Cerebras IPO (Podcast),"Source: Bloomberg, 44:07","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=18, tm_min=19, tm_sec=34, tm_wday=3, tm_yday=134, tm_isdst=0)","Bloomberg Tech: Cerebras IPO (Podcast) | Source: Bloomberg, 44:07",1,0.38850200176239014
"Trump: China to Buy 200 Boeing Jets, Cerebras Jumps 89% in Debut","Source: Bloomberg, 5:57","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=18, tm_min=5, tm_sec=6, tm_wday=3, tm_yday=134, tm_isdst=0)","Trump: China to Buy 200 Boeing Jets, Cerebras Jumps 89% in Debut | Source: Bloomberg, 5:57",1,0.9494823217391968
Ryan Cohen Wants to Work at eBay,<p>Also Adani Green and fund formation legal fees.</p>,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=17, tm_min=44, tm_sec=59, tm_wday=3, tm_yday=134, tm_isdst=0)",Ryan Cohen Wants to Work at eBay | <p>Also Adani Green and fund formation legal fees.</p>,1,0.7144288420677185
Stock Market Today: Dow Closes Above 50000 as Investors Focus on AI Trade,Chip maker Cerebras trades sharply higher after largest IPO of the year,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=8, tm_min=1, tm_sec=50, tm_wday=3, tm_yday=134, tm_isdst=0)",Stock Market Today: Dow Closes Above 50000 as Investors Focus on AI Trade | Chip maker Cerebras trades sharply higher after largest IPO of the year,1,0.633183479309082
Stocks Climb as Investors Focus on AI Trade,"U.S. stocks gained, with the Dow industrials surpassing 50,000, as artificial intelligence remained investors’ primary focus.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=18, tm_min=55, tm_sec=0, tm_wday=3, tm_yday=134, tm_isdst=0)","Stocks Climb as Investors Focus on AI Trade | U.S. stocks gained, with the Dow industrials surpassing 50,000, as artificial intelligence remained investors’ primary focus.",1,0.20008836686611176
Treasury Yield Recover from Early Decline to Settle Mixed,"Treasurys sold off, pushing yields up from their early decline, as U.S. indicators supported predictions of tight monetary policy","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=19, tm_min=42, tm_sec=0, tm_wday=3, tm_yday=134, tm_isdst=0)","Treasury Yield Recover from Early Decline to Settle Mixed | Treasurys sold off, pushing yields up from their early decline, as U.S. indicators supported predictions of tight monetary policy",1,0.6543151140213013
Oil Futures Inch Higher In Rangebound Trade,"Oil futures edged up in a sideways trading session with Iran insisting on controlling the Strait of Hormuz while Presidents Trump and Xi Jinping, meeting in Beijing, said the waterway should remain free and that Iran shouldn’t be able to charge tolls to cross it.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=19, tm_min=16, tm_sec=0, tm_wday=3, tm_yday=134, tm_isdst=0)","Oil Futures Inch Higher In Rangebound Trade | Oil futures edged up in a sideways trading session with Iran insisting on controlling the Strait of Hormuz while Presidents Trump and Xi Jinping, meeting in Beijing, said the waterway should remain free and that Iran shouldn’t be able to charge tolls to cross it.",1,0.7434475421905518
US Now Has No Hantavirus Cases; 41 People Still Being Monitored,"There are no cases of the hantavirus infection that triggered a deadly outbreak on the cruise ship Hondius currently in the US, after an American doctor who was considered at risk has been medically cleared, officials said.
The Centers for Disease Control and Prevention is monitoring 41 people who were exposed to the virus, either aboard the ship or from contact with one of the passengers after they disembarked, said David Fitter, CDC’s director of global migration health, during a briefing on Thursday. The doctor who treated infected patients on the ship has been cleared and moved to a quarantine facility, the University of Nebraska Medical Center said. Dr. Amesh Adalja, Johns Hopkins Center for Health Security Bloomberg school of  Public Health Senior scholar joins Bloomberg Businessweek Daily to discuss. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=19, tm_min=43, tm_sec=21, tm_wday=3, tm_yday=134, tm_isdst=0)","US Now Has No Hantavirus Cases; 41 People Still Being Monitored | There are no cases of the hantavirus infection that triggered a deadly outbreak on the cruise ship Hondius currently in the US, after an American doctor who was considered at risk has been medically cleared, officials said.
The Centers for Disease Control and Prevention is monitoring 41 people who were exposed to the virus, either aboard the ship or from contact with one of the passengers after they disembarked, said David Fitter, CDC’s director of global migration health, during a briefing on Thursday. The doctor who treated infected patients on the ship has been cleared and moved to a quarantine facility, the University of Nebraska Medical Center said. Dr. Amesh Adalja, Johns Hopkins Center for Health Security Bloomberg school of  Public Health Senior scholar joins Bloomberg Businessweek Daily to discuss. (Source: Bloomberg)",1,0.5461331009864807
AI Chipmaker Cerebras Climbs 68% After Year’s Biggest IPO,"Cerebras Systems Inc. shares jumped 68% in its trading debut after raising $5.5 billion in the year’s largest IPO, illustrating investors’ surging appetite for artificial intelligence data centers and the chips running them.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=15, tm_min=21, tm_sec=53, tm_wday=3, tm_yday=134, tm_isdst=0)","AI Chipmaker Cerebras Climbs 68% After Year’s Biggest IPO | Cerebras Systems Inc. shares jumped 68% in its trading debut after raising $5.5 billion in the year’s largest IPO, illustrating investors’ surging appetite for artificial intelligence data centers and the chips running them.",1,0.545285701751709
